timestamp,host,ip,dns_ms,tcp_ms,tls_ms,http_status,total_ms
2026-04-08T10:55:23.287310,google.com,142.250.113.102,1.55,9.98,22.13,301,265.54
2026-04-08T10:55:34.379145,cloudflare.com,104.16.133.229,1.57,13.78,39.75,301,507.25
2026-04-08T10:55:46.026756,github.com,140.82.112.4,192.7,40.75,79.93,200,788.02
2026-04-08T10:56:07.042982,google.com,142.250.113.102,1.51,8.4,23.39,301,292.88
2026-04-08T10:56:21.457494,cloudflare.com,104.16.133.229,949.69,161.3,374.74,301,3465.84
2026-04-08T10:56:34.374807,github.com,140.82.113.4,10.08,49.68,91.32,200,599.65
2026-04-08T10:56:55.431552,google.com,142.250.113.102,1.51,7.03,24.0,301,324.47
2026-04-08T10:57:06.078932,cloudflare.com,104.16.132.229,13.17,7.1,20.41,301,307.44
2026-04-08T10:57:17.224374,github.com,140.82.113.4,7.96,53.31,81.01,200,594.13
2026-04-08T10:57:37.842198,google.com,142.250.113.102,2.76,12.32,20.39,301,270.87
2026-04-08T10:57:48.876982,cloudflare.com,104.16.132.229,1.67,8.01,20.58,301,312.06
2026-04-08T10:58:00.205354,github.com,140.82.113.4,6.4,102.89,93.39,200,667.11
2026-04-08T10:58:20.947346,google.com,173.194.208.113,7.23,9.7,22.99,301,279.31
2026-04-08T10:58:32.282994,cloudflare.com,104.16.132.229,1.62,13.71,31.48,301,339.3
2026-04-08T10:58:43.525532,github.com,140.82.113.4,8.99,48.85,132.67,200,632.96
2026-04-08T10:59:04.064984,google.com,173.194.208.113,1.42,12.69,18.9,301,252.47
2026-04-08T10:59:14.554239,cloudflare.com,104.16.132.229,1.53,7.58,20.43,301,301.43
2026-04-08T10:59:25.598976,github.com,140.82.112.4,7.93,143.96,109.53,200,699.88
2026-04-08T10:59:46.418333,google.com,173.194.208.113,9.89,12.9,35.66,301,425.39
2026-04-08T10:59:56.945014,cloudflare.com,104.16.132.229,3.55,9.54,25.89,301,313.03
2026-04-08T11:00:07.659641,github.com,140.82.113.3,6.66,56.88,77.42,200,464.12
2026-04-08T11:00:28.041790,google.com,173.194.208.113,1.56,10.16,22.41,301,280.32
2026-04-08T11:00:38.458810,cloudflare.com,104.16.132.229,1.41,32.86,24.18,301,302.45
2026-04-08T11:00:49.145510,github.com,140.82.113.3,3.5,53.13,89.24,200,493.3
2026-04-08T11:01:09.636652,google.com,173.194.208.113,1.22,13.86,32.51,301,304.36
2026-04-08T11:01:20.038019,cloudflare.com,104.16.133.229,7.34,6.61,24.14,301,323.54
2026-04-08T11:01:30.647111,github.com,140.82.113.3,8.87,51.88,91.13,200,504.96
2026-04-08T11:01:51.026767,google.com,173.194.208.113,1.48,7.87,21.74,301,276.13
2026-04-08T11:02:01.703213,cloudflare.com,104.16.132.229,9.13,9.6,35.64,301,513.51
2026-04-08T11:02:12.568780,github.com,140.82.113.3,26.9,49.8,94.2,200,572.41
2026-04-08T11:02:33.381596,google.com,142.250.113.113,8.67,23.92,20.81,301,329.4
2026-04-08T11:02:43.805491,cloudflare.com,104.16.132.229,1.53,11.32,18.67,301,325.4
2026-04-08T11:02:54.873243,github.com,140.82.113.3,17.21,156.89,93.71,200,946.18
2026-04-08T11:03:15.247894,google.com,142.250.113.113,1.82,7.1,19.97,301,261.71
2026-04-08T11:03:25.656377,cloudflare.com,104.16.132.229,2.26,9.05,18.24,301,312.98
2026-04-08T11:03:36.355061,github.com,140.82.113.3,8.11,49.5,97.41,200,570.31
2026-04-08T11:03:56.891448,google.com,142.250.113.113,1.37,14.88,27.32,301,379.97
2026-04-08T11:04:07.313314,cloudflare.com,104.16.132.229,1.34,7.43,42.35,301,301.23
2026-04-08T11:04:18.598412,github.com,140.82.112.4,10.58,59.35,109.09,200,988.01
2026-04-08T11:04:41.340698,google.com,142.250.113.113,1.94,1803.28,30.94,301,2266.57
2026-04-08T11:04:53.089867,cloudflare.com,104.16.132.229,2.02,23.2,26.38,301,291.19
2026-04-08T11:05:03.741001,github.com,140.82.112.4,24.52,42.42,90.86,200,513.4
2026-04-08T11:05:24.261550,google.com,142.250.113.113,1.55,22.45,25.7,301,339.16
2026-04-08T11:05:34.815511,cloudflare.com,104.16.132.229,1.4,9.9,27.47,301,300.94
2026-04-08T11:05:45.420450,github.com,140.82.112.4,1.6,54.1,91.5,200,503.24
2026-04-08T11:06:05.810973,google.com,142.250.113.113,1.6,7.72,25.71,301,281.51
2026-04-08T11:06:16.212950,cloudflare.com,104.16.132.229,9.34,7.48,19.67,301,286.45
2026-04-08T11:06:26.813495,github.com,140.82.112.4,8.53,54.13,81.52,200,484.88
2026-04-08T11:06:47.214527,google.com,142.250.113.113,1.73,9.52,21.39,301,294.47
2026-04-08T11:06:57.611621,cloudflare.com,104.16.132.229,1.38,13.85,20.32,301,275.48
2026-04-08T11:07:08.231520,github.com,140.82.113.3,10.56,50.54,78.5,200,519.75
2026-04-08T11:07:28.825194,google.com,142.251.186.100,7.5,43.49,220.95,301,491.56
2026-04-08T11:07:39.426528,cloudflare.com,104.16.132.229,4.43,8.23,26.27,301,305.87
2026-04-08T11:07:50.029351,github.com,140.82.113.3,8.36,56.21,90.81,200,498.76
2026-04-08T11:08:10.423110,google.com,142.251.186.100,2.21,6.4,36.12,301,289.77
2026-04-08T11:08:20.896896,cloudflare.com,104.16.132.229,1.32,6.08,24.26,301,335.64
2026-04-08T11:08:31.607036,github.com,140.82.113.4,13.11,52.66,93.21,200,596.02
2026-04-08T11:08:52.294255,google.com,142.251.186.100,2.19,21.79,40.87,301,564.65
2026-04-08T11:09:02.790595,cloudflare.com,104.16.132.229,6.86,14.1,31.23,301,366.41
2026-04-08T11:09:13.416612,github.com,140.82.114.3,7.8,61.19,93.81,200,530.83
2026-04-08T11:09:33.905470,google.com,142.251.186.100,1.55,7.23,28.77,301,341.55
2026-04-08T11:09:44.333551,cloudflare.com,104.16.132.229,1.63,6.46,28.29,301,294.29
2026-04-08T11:09:54.958064,github.com,140.82.114.3,7.0,43.55,87.38,200,506.77
2026-04-08T11:10:15.454984,google.com,142.251.186.100,1.62,12.8,19.63,301,332.58
2026-04-08T11:10:25.850829,cloudflare.com,104.16.132.229,1.25,9.36,25.66,301,294.26
2026-04-08T11:10:36.697309,github.com,140.82.112.3,5.96,49.32,82.82,200,662.83
2026-04-08T11:10:57.074554,google.com,142.251.186.100,1.41,7.58,21.13,301,267.33
2026-04-08T11:11:07.545384,cloudflare.com,104.16.133.229,8.34,16.39,28.55,301,336.67
2026-04-08T11:11:18.206640,github.com,140.82.113.4,8.61,53.3,93.23,200,516.47
2026-04-08T11:11:38.851487,google.com,142.251.186.100,24.53,7.14,21.59,301,507.27
2026-04-08T11:11:49.259343,cloudflare.com,104.16.133.229,1.5,12.31,24.58,301,317.34
2026-04-08T11:12:00.359521,github.com,140.82.112.4,57.19,69.55,137.46,200,934.35
2026-04-08T11:12:20.854921,google.com,142.250.113.102,7.08,11.36,31.04,301,366.23
2026-04-08T11:12:31.245358,cloudflare.com,104.16.133.229,1.52,9.62,20.78,301,309.4
2026-04-08T11:12:41.870671,github.com,140.82.112.3,7.73,41.16,80.59,200,520.35
2026-04-08T11:13:02.320249,google.com,142.250.113.102,1.4,10.7,22.78,301,280.23
2026-04-08T11:13:12.741070,cloudflare.com,104.16.133.229,1.4,9.33,31.53,301,278.46
2026-04-08T11:13:23.478275,github.com,140.82.112.3,2.83,58.76,76.56,200,589.6
2026-04-08T11:13:44.167850,google.com,142.250.113.102,2.55,57.57,30.78,301,576.0
2026-04-08T11:13:54.610003,cloudflare.com,104.16.133.229,2.2,7.32,26.33,301,313.79
2026-04-08T11:14:05.292285,github.com,140.82.114.4,9.45,95.88,85.67,200,549.94
2026-04-08T11:14:25.659658,google.com,142.250.113.102,1.33,9.14,23.45,301,272.2
2026-04-08T11:14:36.401271,cloudflare.com,104.16.133.229,1.48,10.5,31.09,301,300.24
2026-04-08T11:14:47.004515,github.com,140.82.112.3,5.57,43.36,75.49,200,489.16
2026-04-08T11:15:07.368398,google.com,142.250.113.102,1.52,7.81,20.71,301,269.77
2026-04-08T11:15:17.765096,cloudflare.com,104.16.133.229,1.45,11.04,24.5,301,262.76
2026-04-08T11:15:28.416591,github.com,140.82.112.3,1.57,51.27,78.83,200,551.72
2026-04-08T11:15:48.778823,google.com,142.250.113.102,1.49,8.26,22.29,301,260.7
2026-04-08T11:15:59.783020,cloudflare.com,104.16.133.229,1.63,10.26,27.43,301,900.01
2026-04-08T11:16:10.378036,github.com,140.82.113.4,9.8,50.55,85.25,200,504.79
2026-04-08T11:16:30.787635,google.com,142.250.113.102,1.52,11.91,24.59,301,257.96
2026-04-08T11:16:41.247140,cloudflare.com,104.16.132.229,8.34,17.49,26.39,301,298.15
2026-04-08T11:16:51.924387,github.com,140.82.114.4,7.04,68.78,87.4,200,542.38
2026-04-08T11:17:12.378877,google.com,173.194.208.101,8.84,16.47,32.62,301,332.65
2026-04-08T11:17:22.822113,cloudflare.com,104.16.132.229,5.1,17.81,25.31,301,294.48
2026-04-08T11:17:33.462490,github.com,140.82.113.4,7.83,47.27,82.63,200,515.89
2026-04-08T11:17:53.900803,google.com,173.194.208.101,1.11,7.65,26.84,301,331.3
2026-04-08T11:18:04.283586,cloudflare.com,104.16.132.229,1.65,11.64,25.22,301,294.74
2026-04-08T11:18:14.859429,github.com,140.82.113.4,1.48,44.72,86.34,200,501.65
2026-04-08T11:18:35.228139,google.com,173.194.208.101,1.29,17.21,20.1,301,253.94
2026-04-08T11:18:45.645355,cloudflare.com,104.16.132.229,1.38,7.58,27.44,301,271.93
2026-04-08T11:18:56.266290,github.com,140.82.113.4,8.95,49.01,80.68,200,537.69
2026-04-08T11:19:16.678880,google.com,173.194.208.101,1.81,6.45,23.51,301,272.12
2026-04-08T11:19:27.084398,cloudflare.com,104.16.132.229,1.93,12.88,18.97,301,307.22
2026-04-08T11:19:37.648225,github.com,140.82.114.3,8.41,44.32,86.34,200,477.34
2026-04-08T11:19:58.026819,google.com,173.194.208.101,1.55,7.56,24.33,301,277.63
2026-04-08T11:20:08.413244,cloudflare.com,104.16.132.229,1.22,8.06,20.41,301,269.02
2026-04-08T11:20:19.033032,github.com,140.82.113.3,7.95,49.78,80.78,200,504.26
2026-04-08T11:20:39.447564,google.com,173.194.208.101,1.55,10.96,24.79,301,267.71
2026-04-08T11:20:49.836365,cloudflare.com,104.16.132.229,1.37,8.55,24.62,301,265.61
2026-04-08T11:21:00.424190,github.com,140.82.113.3,1.31,48.74,80.12,200,492.66
2026-04-08T11:21:20.816660,google.com,142.250.113.101,9.43,10.86,18.09,301,268.73
2026-04-08T11:21:31.244567,cloudflare.com,104.16.133.229,12.05,11.17,19.38,301,289.69
2026-04-08T11:21:41.817388,github.com,140.82.112.4,9.66,49.79,82.4,200,497.93
2026-04-08T11:22:02.207260,google.com,173.194.208.100,7.25,7.72,24.31,301,273.14
2026-04-08T11:22:12.543023,cloudflare.com,104.16.133.229,1.35,8.76,18.33,301,249.05
2026-04-08T11:22:23.243138,github.com,140.82.112.3,11.34,54.31,95.2,200,532.11
2026-04-08T11:22:43.620167,google.com,173.194.208.100,1.43,12.09,24.76,301,280.66
2026-04-08T11:22:54.044967,cloudflare.com,104.16.133.229,1.35,7.22,22.53,301,268.09
2026-04-08T11:23:04.631634,github.com,140.82.112.3,1.22,47.98,82.8,200,461.09
2026-04-08T11:23:25.063293,google.com,173.194.208.100,1.7,19.43,25.33,301,270.56
2026-04-08T11:23:35.452225,cloudflare.com,104.16.133.229,1.57,7.14,21.87,301,287.3
2026-04-08T11:23:46.053515,github.com,140.82.112.3,1.3,44.49,77.23,200,471.81
2026-04-08T11:24:06.521604,google.com,173.194.208.100,1.44,9.16,26.5,301,283.29
2026-04-08T11:24:16.883737,cloudflare.com,104.16.133.229,1.35,17.92,22.65,301,283.14
2026-04-08T11:24:27.504663,github.com,140.82.112.3,7.04,59.41,86.08,200,545.05
2026-04-08T11:24:47.968317,google.com,173.194.208.100,1.7,12.02,24.39,301,335.05
2026-04-08T11:24:58.303709,cloudflare.com,104.16.133.229,1.32,5.92,21.09,301,259.89
2026-04-08T11:25:08.935617,github.com,140.82.112.4,10.54,55.14,85.32,200,488.33
2026-04-08T11:25:29.301151,google.com,173.194.208.100,1.55,7.48,25.6,301,273.96
2026-04-08T11:25:39.675417,cloudflare.com,104.16.133.229,1.43,15.82,19.43,301,299.38
2026-04-08T11:25:50.239139,github.com,140.82.112.4,1.28,44.09,92.66,200,476.81
2026-04-08T11:26:10.667597,google.com,173.194.208.139,6.39,7.89,24.38,301,311.34
2026-04-08T11:26:21.092102,cloudflare.com,104.16.132.229,15.43,9.36,23.76,301,293.66
2026-04-08T11:26:31.713149,github.com,140.82.114.4,7.18,48.59,87.33,200,529.84
2026-04-08T11:26:52.087712,google.com,173.194.208.139,1.58,7.7,19.81,301,261.8
2026-04-08T11:27:02.523615,cloudflare.com,104.16.132.229,1.45,8.75,69.21,301,309.39
2026-04-08T11:27:13.099437,github.com,140.82.112.3,8.95,56.71,81.63,200,479.88
2026-04-08T11:27:33.549914,google.com,173.194.208.139,1.4,6.77,30.33,301,300.0
2026-04-08T11:27:43.922228,cloudflare.com,104.16.132.229,1.32,8.46,25.08,301,286.17
2026-04-08T11:27:54.548307,github.com,140.82.112.3,1.35,49.41,89.92,200,507.83
2026-04-08T11:28:14.946572,google.com,173.194.208.139,2.07,20.09,27.93,301,285.07
2026-04-08T11:28:25.734327,cloudflare.com,104.16.132.229,1.19,60.01,59.35,301,662.66
2026-04-08T11:28:36.601373,github.com,140.82.113.3,7.07,49.18,98.59,200,579.12
2026-04-08T11:28:57.065083,google.com,173.194.208.139,2.19,6.71,19.7,301,321.06
2026-04-08T11:29:07.422463,cloudflare.com,104.16.132.229,1.4,8.77,21.08,301,269.7
2026-04-08T11:29:17.989223,github.com,140.82.112.3,10.79,51.72,85.72,200,490.17
2026-04-08T11:29:38.414781,google.com,173.194.208.139,1.52,6.74,25.03,301,270.93
2026-04-08T11:29:48.812143,cloudflare.com,104.16.132.229,6.26,6.95,25.27,301,328.6
2026-04-08T11:29:59.387218,github.com,140.82.114.4,11.58,47.53,76.8,200,474.42
2026-04-08T11:30:19.755195,google.com,173.194.208.138,11.26,9.25,24.17,301,281.62
2026-04-08T11:30:30.227684,cloudflare.com,104.16.132.229,1.47,12.66,25.32,301,284.4
2026-04-08T11:30:40.837753,github.com,140.82.114.4,1.29,49.45,78.31,200,491.13
2026-04-08T11:31:01.220200,google.com,173.194.208.138,1.31,8.01,18.62,301,274.67
2026-04-08T11:31:11.566275,cloudflare.com,104.16.132.229,7.49,9.75,22.6,301,269.63
2026-04-08T11:31:22.127861,github.com,140.82.112.3,7.05,45.02,76.33,200,480.57
2026-04-08T11:31:42.561739,google.com,173.194.208.138,1.49,7.73,20.18,301,291.16
2026-04-08T11:31:52.919467,cloudflare.com,104.16.132.229,2.95,7.35,21.68,301,275.58
2026-04-08T11:32:03.546571,github.com,140.82.113.4,13.2,52.49,81.81,200,499.6
2026-04-08T11:32:23.955917,google.com,173.194.208.138,1.57,9.08,24.53,301,252.71
2026-04-08T11:32:34.357231,cloudflare.com,104.16.132.229,2.48,10.03,23.03,301,298.31
2026-04-08T11:32:45.000275,github.com,140.82.112.4,11.15,45.93,81.96,200,520.15
2026-04-08T11:33:05.517578,google.com,173.194.208.138,1.41,12.68,26.7,301,357.24
2026-04-08T11:33:16.048885,cloudflare.com,104.16.132.229,1.77,6.21,27.91,301,285.5
2026-04-08T11:33:26.752959,github.com,140.82.112.4,1.26,51.95,88.48,200,617.23
2026-04-08T11:33:47.782255,google.com,173.194.208.138,48.13,9.24,180.85,301,861.44
2026-04-08T11:33:58.481654,cloudflare.com,104.16.132.229,1.47,9.9,21.86,301,298.59
2026-04-08T11:34:09.155610,github.com,140.82.114.4,9.95,44.37,92.38,200,526.21
2026-04-08T11:34:29.677297,google.com,173.194.208.138,16.39,9.95,20.76,301,393.41
2026-04-08T11:34:40.184757,cloudflare.com,104.16.132.229,1.49,24.26,23.01,301,306.67
2026-04-08T11:34:50.751881,github.com,140.82.112.4,11.03,44.05,75.4,200,489.96
2026-04-08T11:35:11.212523,google.com,173.194.208.139,7.52,8.19,23.2,301,273.8
2026-04-08T11:35:21.655664,cloudflare.com,104.16.132.229,1.55,9.79,23.18,301,295.58
2026-04-08T11:35:32.350540,github.com,140.82.112.3,6.76,57.47,89.96,200,589.04
2026-04-08T11:35:52.741513,google.com,173.194.208.139,1.48,9.85,21.93,301,279.23
2026-04-08T11:36:03.199662,cloudflare.com,104.16.133.229,7.45,7.74,25.54,301,322.1
2026-04-08T11:36:13.882815,github.com,140.82.112.3,1.29,48.35,84.79,200,477.33
2026-04-08T11:36:34.342105,google.com,173.194.208.139,1.45,8.7,21.67,301,294.65
2026-04-08T11:36:44.747269,cloudflare.com,104.16.133.229,1.58,6.89,20.7,301,318.31
2026-04-08T11:36:55.325495,github.com,140.82.112.3,11.08,43.9,85.51,200,500.25
2026-04-08T11:37:15.733388,google.com,173.194.208.139,1.35,52.29,21.29,301,306.47
2026-04-08T11:37:26.103513,cloudflare.com,104.16.133.229,1.45,9.34,22.68,301,295.99
2026-04-08T11:37:36.751996,github.com,140.82.113.4,6.84,50.97,117.69,200,554.39
2026-04-08T11:37:57.126988,google.com,173.194.208.139,2.05,17.17,24.47,301,275.58
2026-04-08T11:38:07.491089,cloudflare.com,104.16.133.229,1.37,10.99,22.89,301,290.1
2026-04-08T11:38:18.112768,github.com,140.82.113.4,1.19,51.75,80.18,200,476.4
2026-04-08T11:38:38.578205,google.com,173.194.208.139,1.62,10.9,25.01,301,305.75
2026-04-08T11:38:48.960588,cloudflare.com,104.16.133.229,2.37,12.19,19.56,301,292.19
2026-04-08T11:38:59.581097,github.com,140.82.114.4,6.83,48.98,90.1,200,483.32
2026-04-08T11:39:19.961661,google.com,173.194.208.139,1.31,6.71,24.12,301,287.29
2026-04-08T11:39:30.450017,cloudflare.com,104.16.133.229,2.51,6.81,26.18,301,282.16
2026-04-08T11:39:41.101889,github.com,140.82.112.3,5.88,49.3,81.23,200,531.18
2026-04-08T11:40:01.582895,google.com,173.194.208.102,8.57,5.95,25.68,301,296.64
2026-04-08T11:40:12.004006,cloudflare.com,104.16.133.229,1.38,19.43,20.88,301,292.37
2026-04-08T11:40:22.615453,github.com,140.82.114.3,7.07,48.97,97.79,200,534.78
2026-04-08T11:40:43.219076,google.com,173.194.208.102,1.37,11.2,27.41,301,284.28
2026-04-08T11:40:53.790893,cloudflare.com,104.16.133.229,9.59,11.61,30.51,301,310.14
2026-04-08T11:41:04.413722,github.com,140.82.114.3,2.59,56.03,80.79,200,508.73
2026-04-08T11:41:25.039998,google.com,173.194.208.102,4.59,9.65,26.58,301,310.4
2026-04-08T11:41:35.427069,cloudflare.com,104.16.133.229,1.99,8.39,26.02,301,308.21
2026-04-08T11:41:46.546184,github.com,140.82.113.4,6.25,49.21,75.38,200,495.82
2026-04-08T11:42:06.931250,google.com,173.194.208.102,1.89,12.84,19.1,301,284.42
2026-04-08T11:42:17.337388,cloudflare.com,104.16.133.229,1.46,6.93,76.18,301,329.15
2026-04-08T11:42:27.923145,github.com,140.82.114.4,6.92,44.44,79.48,200,483.55
2026-04-08T11:42:48.299438,google.com,173.194.208.102,1.53,19.12,22.76,301,261.42
2026-04-08T11:42:58.761333,cloudflare.com,104.16.133.229,1.29,12.47,23.89,301,301.77
2026-04-08T11:43:09.386919,github.com,140.82.114.4,8.0,48.64,137.7,200,530.83
2026-04-08T11:43:29.833149,google.com,173.194.208.102,1.47,9.71,23.32,301,277.54
2026-04-08T11:43:40.260749,cloudflare.com,104.16.133.229,1.63,7.87,24.75,301,276.18
2026-04-08T11:43:50.865815,github.com,140.82.112.4,7.45,46.93,91.31,200,511.09
2026-04-08T11:44:11.424120,google.com,173.194.208.101,9.35,12.44,184.92,301,460.37
2026-04-08T11:44:21.892596,cloudflare.com,104.16.133.229,1.34,17.21,16.26,301,280.61
2026-04-08T11:44:32.601736,github.com,140.82.112.3,6.2,49.42,89.57,200,510.09
2026-04-08T11:44:53.022198,google.com,173.194.208.101,1.47,6.58,25.07,301,304.34
2026-04-08T11:45:04.522728,cloudflare.com,104.16.133.229,1.91,9.01,1001.37,301,1299.09
2026-04-08T11:45:16.546827,github.com,140.82.114.4,11.61,52.16,82.96,200,509.79
2026-04-08T11:45:37.337662,google.com,173.194.208.101,1.91,13.41,24.64,301,287.34
2026-04-08T11:45:48.433116,cloudflare.com,104.16.133.229,7.13,11.06,20.45,301,330.01
2026-04-08T11:45:59.055191,github.com,140.82.114.4,1.31,48.12,81.02,200,454.39
2026-04-08T11:46:19.432974,google.com,173.194.208.101,1.51,9.49,21.22,301,272.35
2026-04-08T11:46:29.909009,cloudflare.com,104.16.133.229,1.49,31.7,17.26,301,373.88
2026-04-08T11:46:40.767678,github.com,140.82.114.3,9.33,49.15,74.47,200,480.82
2026-04-08T11:47:01.319409,google.com,173.194.208.101,1.38,9.4,18.19,301,282.47
2026-04-08T11:47:11.837608,cloudflare.com,104.16.133.229,1.68,8.32,24.54,301,338.75
2026-04-08T11:47:22.588085,github.com,140.82.114.3,6.32,67.26,165.8,200,667.51
2026-04-08T11:47:43.039495,google.com,173.194.208.101,1.81,15.87,25.62,301,329.3
2026-04-08T11:47:53.508792,cloudflare.com,104.16.133.229,1.3,8.25,32.56,301,333.71
2026-04-08T11:48:04.219768,github.com,140.82.114.3,9.85,49.88,92.83,200,616.68
2026-04-08T11:48:24.844626,google.com,173.194.208.101,1.24,10.67,28.85,301,397.15
2026-04-08T11:48:35.291070,cloudflare.com,104.16.133.229,1.69,17.72,27.92,301,372.24
2026-04-08T11:48:46.031316,github.com,140.82.112.3,14.29,47.96,77.49,200,585.46
2026-04-08T11:49:06.426301,google.com,173.194.208.100,7.35,8.97,24.21,301,285.57
2026-04-08T11:49:16.913353,cloudflare.com,104.16.133.229,1.42,17.93,24.14,301,299.67
